,name,code,url,gasDayStart,gasInStorage,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,status,trend,full,info,country,short_company,company_name
12826,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-23,8.6884,0,39.8,9.1907,133.7,307.56,C,-0.43,94.53,[],PL,GSP,Gas Storage Poland sp. z o.o.
12827,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-22,8.7282,0,29,9.1907,133.7,307.56,C,-0.32,94.97,[],PL,GSP,Gas Storage Poland sp. z o.o.
12828,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-21,8.7572,2.72,0,9.1907,133.7,307.56,C,0.03,95.28,[],PL,GSP,Gas Storage Poland sp. z o.o.
12829,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-20,8.7545,12.9,0,9.1907,133.7,307.56,C,0.14,95.25,[],PL,GSP,Gas Storage Poland sp. z o.o.
12830,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-19,8.7416,13.4,0,9.1907,133.7,307.56,C,0.15,95.11,[],PL,GSP,Gas Storage Poland sp. z o.o.
12831,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-18,8.7282,0,1.6,9.1907,133.7,307.56,C,-0.02,94.97,[],PL,GSP,Gas Storage Poland sp. z o.o.
12832,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-17,8.7298,0.83,0,9.1907,133.7,307.56,C,0.01,94.99,[],PL,GSP,Gas Storage Poland sp. z o.o.
12833,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-16,8.729,24.99,0,9.1907,133.7,307.56,C,0.27,94.98,[],PL,GSP,Gas Storage Poland sp. z o.o.
12834,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-15,8.704,32.97,0,9.1907,133.7,307.56,C,0.36,94.7,[],PL,GSP,Gas Storage Poland sp. z o.o.
12835,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-14,8.671,32.48,0,9.1907,133.7,307.56,C,0.35,94.35,[],PL,GSP,Gas Storage Poland sp. z o.o.
12836,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-13,8.6385,55.47,0,9.1907,133.7,307.56,C,0.6,93.99,[],PL,GSP,Gas Storage Poland sp. z o.o.
12837,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-12,8.5831,32.5,0,9.1907,133.7,307.56,C,0.35,93.39,[],PL,GSP,Gas Storage Poland sp. z o.o.
12838,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-11,8.5506,24.55,0,9.1907,133.7,307.56,C,0.27,93.03,[],PL,GSP,Gas Storage Poland sp. z o.o.
12839,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-10,8.526,32.14,0,9.1907,133.7,307.56,C,0.35,92.77,[],PL,GSP,Gas Storage Poland sp. z o.o.
12840,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-09,8.4939,60.69,0,9.1907,133.7,307.56,C,0.66,92.42,[],PL,GSP,Gas Storage Poland sp. z o.o.
12841,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-08,8.4332,27.64,0,9.1907,133.7,307.56,C,0.3,91.76,[],PL,GSP,Gas Storage Poland sp. z o.o.
12842,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-07,8.4055,0,40.5,9.1907,133.7,307.56,C,-0.44,91.46,[],PL,GSP,Gas Storage Poland sp. z o.o.
12843,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-06,8.446,64.03,0,9.1907,133.7,307.56,C,0.7,91.9,[],PL,GSP,Gas Storage Poland sp. z o.o.
12844,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-05,8.382,76.86,0,9.1907,133.7,307.56,C,0.84,91.2,[],PL,GSP,Gas Storage Poland sp. z o.o.
12845,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-04,8.3051,44.77,0,9.1907,133.7,307.56,C,0.49,90.36,[],PL,GSP,Gas Storage Poland sp. z o.o.
12846,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-03,8.2604,16.02,0,9.1907,133.7,307.56,C,0.17,89.88,[],PL,GSP,Gas Storage Poland sp. z o.o.
12847,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-02,8.2443,0.2,0,9.1907,133.7,307.56,C,0,89.7,[],PL,GSP,Gas Storage Poland sp. z o.o.
12848,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-02-01,8.2441,2.02,0,9.1907,133.7,307.56,C,0.02,89.7,[],PL,GSP,Gas Storage Poland sp. z o.o.
12849,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-31,8.2421,0,113.3,9.1907,133.7,307.56,C,-1.23,89.68,[],PL,GSP,Gas Storage Poland sp. z o.o.
12850,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-30,8.3554,0,54.4,9.1907,133.7,307.56,C,-0.59,90.91,[],PL,GSP,Gas Storage Poland sp. z o.o.
12851,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-29,8.4098,0,60.3,9.1907,133.7,307.56,C,-0.66,91.5,[],PL,GSP,Gas Storage Poland sp. z o.o.
12852,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-28,8.4701,5.65,0,9.1907,133.7,307.56,C,0.06,92.16,[],PL,GSP,Gas Storage Poland sp. z o.o.
12853,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-27,8.4645,0,2.2,9.1907,133.7,307.56,C,-0.02,92.1,[],PL,GSP,Gas Storage Poland sp. z o.o.
12854,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-26,8.4667,0,39.9,9.1907,133.7,307.56,C,-0.43,92.12,[],PL,GSP,Gas Storage Poland sp. z o.o.
12855,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-25,8.5066,0,46.6,9.1907,133.7,307.56,C,-0.51,92.56,[],PL,GSP,Gas Storage Poland sp. z o.o.
12856,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-24,8.5531,0,20.6,9.1907,133.7,307.56,C,-0.22,93.06,[],PL,GSP,Gas Storage Poland sp. z o.o.
12857,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-23,8.5737,0,11.9,9.1907,133.7,307.56,C,-0.13,93.29,[],PL,GSP,Gas Storage Poland sp. z o.o.
12858,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-22,8.5856,0,12.1,9.1907,133.7,307.56,C,-0.13,93.42,[],PL,GSP,Gas Storage Poland sp. z o.o.
12859,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-21,8.5978,0,38.3,9.1907,133.7,307.56,C,-0.42,93.55,[],PL,GSP,Gas Storage Poland sp. z o.o.
12860,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-20,8.6361,0,0.8,9.1907,133.7,307.56,C,-0.01,93.97,[],PL,GSP,Gas Storage Poland sp. z o.o.
12861,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-19,8.6369,0,41.2,9.1907,133.7,307.56,C,-0.45,93.97,[],PL,GSP,Gas Storage Poland sp. z o.o.
12862,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-18,8.6781,0,33.6,9.1907,133.7,307.56,C,-0.37,94.42,[],PL,GSP,Gas Storage Poland sp. z o.o.
12863,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-17,8.7116,0,81.8,9.1907,133.7,307.56,C,-0.89,94.79,[],PL,GSP,Gas Storage Poland sp. z o.o.
12864,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-16,8.7934,60.44,0,9.1907,133.7,307.56,C,0.66,95.68,[],PL,GSP,Gas Storage Poland sp. z o.o.
12865,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-15,8.733,60.74,0,9.1907,133.7,307.56,C,0.66,95.02,[],PL,GSP,Gas Storage Poland sp. z o.o.
12866,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-14,8.6723,32.15,0,9.1907,133.7,307.56,C,0.35,94.36,[],PL,GSP,Gas Storage Poland sp. z o.o.
12867,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-13,8.6401,47.31,0,9.1907,133.7,307.56,C,0.51,94.01,[],PL,GSP,Gas Storage Poland sp. z o.o.
12868,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-12,8.5928,0,3.3,9.1907,133.7,307.56,C,-0.04,93.49,[],PL,GSP,Gas Storage Poland sp. z o.o.
12869,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-11,8.5961,0,46.6,9.1907,133.7,307.56,C,-0.51,93.53,[],PL,GSP,Gas Storage Poland sp. z o.o.
12870,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-10,8.6427,0,46.6,9.1907,133.7,307.56,C,-0.51,94.04,[],PL,GSP,Gas Storage Poland sp. z o.o.
12871,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-09,8.6893,9.66,0,9.1907,133.7,307.56,C,0.11,94.54,[],PL,GSP,Gas Storage Poland sp. z o.o.
12872,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-08,8.6797,0,6.1,9.1907,133.7,307.56,C,-0.07,94.44,[],PL,GSP,Gas Storage Poland sp. z o.o.
12873,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-07,8.6858,0,1.4,9.1907,133.7,307.56,C,-0.02,94.51,[],PL,GSP,Gas Storage Poland sp. z o.o.
12874,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-06,8.6872,0,36,9.1907,133.7,307.56,C,-0.39,94.52,[],PL,GSP,Gas Storage Poland sp. z o.o.
12875,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-05,8.7232,34.39,0,9.1907,133.7,307.56,C,0.37,94.91,[],PL,GSP,Gas Storage Poland sp. z o.o.
12876,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-04,8.6888,64.51,0,9.1907,133.7,307.56,C,0.7,94.54,[],PL,GSP,Gas Storage Poland sp. z o.o.
12877,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-03,8.6243,83.29,0,9.1907,133.7,307.56,C,0.91,93.84,[],PL,GSP,Gas Storage Poland sp. z o.o.
12878,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-02,8.541,89.27,0,9.1907,133.7,307.56,C,0.97,92.93,[],PL,GSP,Gas Storage Poland sp. z o.o.
12879,"VGS GIM Kawerna (Kosakowo, Mogilno)",21Z000000000383D,21Z000000000383D/PL/53XPL000000OSMP5,2022-01-01,8.4518,89.24,0,9.1907,133.7,307.56,C,0.97,91.96,[],PL,GSP,Gas Storage Poland sp. z o.o.
12880,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-05-20,13.8293,112.8,0,14.729,107.52,158.4,C,0.77,93.89,[],PL,GSP,Gas Storage Poland sp. z o.o.
12881,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-05-19,13.7165,112.79,0,14.729,107.52,158.4,C,0.77,93.13,[],PL,GSP,Gas Storage Poland sp. z o.o.
12882,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-05-18,13.6037,112.8,0,14.729,107.52,158.4,C,0.77,92.36,[],PL,GSP,Gas Storage Poland sp. z o.o.
12883,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-05-17,13.4909,122.02,0,14.729,107.52,158.4,C,0.83,91.59,[],PL,GSP,Gas Storage Poland sp. z o.o.
12884,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-05-16,13.3688,122.4,0,14.729,107.52,158.4,C,0.83,90.77,[],PL,GSP,Gas Storage Poland sp. z o.o.
12885,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-05-15,13.2464,122.4,0,14.729,107.52,158.4,C,0.83,89.93,[],PL,GSP,Gas Storage Poland sp. z o.o.
12886,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-05-14,13.124,122.4,0,14.729,107.52,158.4,C,0.83,89.1,[],PL,GSP,Gas Storage Poland sp. z o.o.
12887,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-05-13,13.0016,122.01,0,14.729,107.52,158.4,C,0.83,88.27,[],PL,GSP,Gas Storage Poland sp. z o.o.
12888,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-05-12,12.8796,122.4,0,14.729,107.52,158.4,C,0.83,87.44,[],PL,GSP,Gas Storage Poland sp. z o.o.
12889,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-05-11,12.7572,122.4,0,14.729,107.52,158.4,C,0.83,86.61,[],PL,GSP,Gas Storage Poland sp. z o.o.
12890,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-05-10,12.6348,122.4,0,14.729,107.52,158.4,C,0.83,85.78,[],PL,GSP,Gas Storage Poland sp. z o.o.
12891,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-05-09,12.5124,122.4,0,14.729,107.52,158.4,C,0.83,84.95,[],PL,GSP,Gas Storage Poland sp. z o.o.
12892,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-05-08,12.39,122.4,0,14.729,107.52,158.4,C,0.83,84.12,[],PL,GSP,Gas Storage Poland sp. z o.o.
12893,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-05-07,12.2676,127.2,0,14.729,107.52,158.4,C,0.86,83.29,[],PL,GSP,Gas Storage Poland sp. z o.o.
12894,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-05-06,12.1404,130.53,0,14.729,107.52,158.4,C,0.89,82.43,[],PL,GSP,Gas Storage Poland sp. z o.o.
12895,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-05-05,12.0099,132,0,14.729,107.52,158.4,C,0.9,81.54,[],PL,GSP,Gas Storage Poland sp. z o.o.
12896,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-05-04,11.8779,132,0,14.729,107.52,158.4,C,0.9,80.64,[],PL,GSP,Gas Storage Poland sp. z o.o.
12897,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-05-03,11.7459,132,0,14.729,107.52,158.4,C,0.9,79.75,[],PL,GSP,Gas Storage Poland sp. z o.o.
12898,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-05-02,11.6139,132,0,14.729,107.52,158.4,C,0.9,78.85,[],PL,GSP,Gas Storage Poland sp. z o.o.
12899,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-05-01,11.4819,132,0,14.729,107.52,158.4,C,0.9,77.95,[],PL,GSP,Gas Storage Poland sp. z o.o.
12900,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-30,11.3499,107.42,0,14.729,107.52,158.4,C,0.73,77.06,[],PL,GSP,Gas Storage Poland sp. z o.o.
12901,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-29,11.2425,101.45,0,14.729,107.52,158.4,C,0.69,76.33,[],PL,GSP,Gas Storage Poland sp. z o.o.
12902,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-28,11.141,87.55,0,14.729,107.52,158.4,C,0.59,75.64,[],PL,GSP,Gas Storage Poland sp. z o.o.
12903,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-27,11.0535,69.6,0,14.729,107.52,158.4,C,0.47,75.05,[],PL,GSP,Gas Storage Poland sp. z o.o.
12904,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-26,10.9839,101.64,0,14.729,107.52,158.4,C,0.69,74.57,[],PL,GSP,Gas Storage Poland sp. z o.o.
12905,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-25,10.8822,136.67,0,14.729,107.52,158.4,C,0.93,73.88,[],PL,GSP,Gas Storage Poland sp. z o.o.
12906,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-24,10.7456,136.67,0,14.729,107.52,158.4,C,0.93,72.96,[],PL,GSP,Gas Storage Poland sp. z o.o.
12907,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-23,10.6089,136.67,0,14.729,107.52,158.4,C,0.93,72.03,[],PL,GSP,Gas Storage Poland sp. z o.o.
12908,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-22,10.4722,114.5,0,14.729,107.52,158.4,C,0.78,71.1,[],PL,GSP,Gas Storage Poland sp. z o.o.
12909,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-21,10.3577,107.5,0,14.729,107.52,158.4,C,0.73,70.32,[],PL,GSP,Gas Storage Poland sp. z o.o.
12910,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-20,10.2502,107.52,0,14.729,107.52,158.4,C,0.73,69.59,[],PL,GSP,Gas Storage Poland sp. z o.o.
12911,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-19,10.1427,107.52,0,14.729,107.52,158.4,C,0.73,68.86,[],PL,GSP,Gas Storage Poland sp. z o.o.
12912,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-18,10.0352,107.52,0,14.729,107.52,158.4,C,0.73,68.13,[],PL,GSP,Gas Storage Poland sp. z o.o.
12913,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-17,9.9277,107.52,0,14.729,107.52,158.4,C,0.73,67.4,[],PL,GSP,Gas Storage Poland sp. z o.o.
12914,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-16,9.8202,106.27,0,14.729,107.52,158.4,C,0.72,66.67,[],PL,GSP,Gas Storage Poland sp. z o.o.
12915,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-15,9.7139,107.5,0,14.729,107.52,158.4,C,0.73,65.95,[],PL,GSP,Gas Storage Poland sp. z o.o.
12916,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-14,9.6064,99.83,0,14.729,107.52,158.4,C,0.68,65.22,[],PL,GSP,Gas Storage Poland sp. z o.o.
12917,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-13,6.1233,105.18,0,14.729,107.52,158.4,C,0.71,41.57,[],PL,GSP,Gas Storage Poland sp. z o.o.
12918,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-12,9.4014,107.52,0,14.729,107.52,158.4,C,0.73,63.83,[],PL,GSP,Gas Storage Poland sp. z o.o.
12919,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-11,9.2939,96.43,0,14.729,107.52,158.4,C,0.65,63.1,[],PL,GSP,Gas Storage Poland sp. z o.o.
12920,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-10,9.1974,0,0,14.729,107.52,158.4,C,0,62.44,[],PL,GSP,Gas Storage Poland sp. z o.o.
12921,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-09,9.1974,0,0,14.729,107.52,158.4,C,0,62.44,[],PL,GSP,Gas Storage Poland sp. z o.o.
12922,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-08,9.1974,0,0,14.729,107.52,158.4,C,0,62.44,[],PL,GSP,Gas Storage Poland sp. z o.o.
12923,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-07,9.1974,0,0,14.729,107.52,158.4,C,0,62.44,[],PL,GSP,Gas Storage Poland sp. z o.o.
12924,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-06,9.1974,0,0,14.729,107.52,158.4,C,0,62.44,[],PL,GSP,Gas Storage Poland sp. z o.o.
12925,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-05,9.1974,0,0,14.729,107.52,158.4,C,0,62.44,[],PL,GSP,Gas Storage Poland sp. z o.o.
12926,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-04,9.1974,0,0,14.729,107.52,158.4,C,0,62.44,[],PL,GSP,Gas Storage Poland sp. z o.o.
12927,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-03,9.1974,0,0,14.729,107.52,158.4,C,0,62.44,[],PL,GSP,Gas Storage Poland sp. z o.o.
12928,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-02,9.1974,0,0,14.729,107.52,158.4,C,0,62.44,[],PL,GSP,Gas Storage Poland sp. z o.o.
12929,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-04-01,9.1974,0,0,14.729,107.52,158.4,C,0,62.44,[],PL,GSP,Gas Storage Poland sp. z o.o.
12930,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-03-31,9.1974,43.92,0,14.729,107.52,158.4,C,0.3,62.44,[],PL,GSP,Gas Storage Poland sp. z o.o.
12931,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-03-30,9.1535,79.76,0,14.729,107.52,158.4,C,0.54,62.15,[],PL,GSP,Gas Storage Poland sp. z o.o.
12932,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-03-29,9.0738,85.28,0,14.729,107.52,158.4,C,0.58,61.6,[],PL,GSP,Gas Storage Poland sp. z o.o.
12933,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-03-28,8.9885,87.06,0,14.729,107.52,158.4,C,0.59,61.03,[],PL,GSP,Gas Storage Poland sp. z o.o.
12934,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-03-27,8.9014,83.11,0,14.729,107.52,158.4,C,0.56,60.43,[],PL,GSP,Gas Storage Poland sp. z o.o.
12935,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-03-26,8.8183,82.98,0,14.729,107.52,158.4,C,0.56,59.87,[],PL,GSP,Gas Storage Poland sp. z o.o.
12936,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-03-25,8.7353,80.82,0,14.729,107.52,158.4,C,0.55,59.31,[],PL,GSP,Gas Storage Poland sp. z o.o.
12937,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-03-24,8.6545,0,0.2,14.729,107.52,158.4,C,-0,58.76,[],PL,GSP,Gas Storage Poland sp. z o.o.
12938,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-03-23,8.6547,0,0.2,14.729,107.52,158.4,C,-0,58.76,[],PL,GSP,Gas Storage Poland sp. z o.o.
12939,UGS Wierzchowice,21Z000000000381H,21Z000000000381H/PL/53XPL000000OSMP5,2022-03-22,8.655,0,0.2,14.729,107.52,158.4,C,-0,58.76,[],PL,GSP,Gas Storage Poland sp. z o.o.
