name,code,url,gasDayStart,gasInStorage,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,status,trend,full,info,country,short_company,company_name
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-02-02,5.9475,0,150.7,14.2759,328.32,465.12,C,-1.06,41.66,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-02-01,6.0982,0,198.8,14.2759,328.32,465.12,C,-1.39,42.72,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-31,6.297,0,4.5,14.2759,328.32,465.12,C,-0.03,44.11,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-30,6.3,3.3,0,14.2759,328.32,465.12,C,0.02,44.13,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-29,6.2967,9.13,0,14.2759,328.32,465.12,C,0.06,44.11,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-28,6.2876,0,26.5,14.2759,328.32,465.12,C,-0.19,44.04,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-27,6.3141,0,27.4,14.2759,328.32,465.12,C,-0.19,44.23,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-26,6.3416,0,27.4,14.2759,328.32,465.12,C,-0.19,44.42,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-25,6.369,0,27,14.2759,328.32,465.12,C,-0.19,44.61,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-24,6.396,0,42,14.2759,328.32,465.12,C,-0.29,44.8,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-23,6.438,4.23,12.8,14.2759,328.32,465.12,C,-0.06,45.1,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-22,6.4466,0,26.5,14.2759,328.32,465.12,C,-0.19,45.16,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-21,6.4731,0,26.5,14.2759,328.32,465.12,C,-0.19,45.34,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-20,6.4996,0,26.4,14.2759,328.32,465.12,C,-0.18,45.53,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-19,6.526,0,0,14.2759,328.32,465.12,C,0,45.71,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-18,6.526,1.72,1.8,14.2759,328.32,465.12,C,-0,45.71,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-17,6.5261,0,5.7,14.2759,328.32,465.12,C,-0.04,45.71,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-16,6.5318,5.25,0.1,14.2759,328.32,465.12,C,0.04,45.75,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-15,6.5266,0,0.1,14.2759,328.32,465.12,C,-0,45.72,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-14,6.5267,0,9.1,14.2759,328.32,465.12,C,-0.06,45.72,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-13,6.5359,0,1.6,14.2759,328.32,465.12,C,-0.01,45.78,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-12,6.5375,0,98.8,14.2759,328.32,465.12,C,-0.69,45.79,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-11,6.6363,0,82,14.2759,328.32,465.12,C,-0.57,46.49,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-10,6.7183,0,151,14.275,328.32,465.12,C,-1.06,47.06,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-09,6.8693,0,182.8,14.275,328.32,465.12,C,-1.28,48.12,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-08,7.0522,0,180.3,14.275,328.32,465.12,C,-1.26,49.4,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-07,7.2325,0,201.7,14.275,328.32,465.12,C,-1.41,50.67,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-06,7.4341,0,204.4,14.275,328.32,465.12,C,-1.43,52.08,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-05,7.6385,0,260.1,14.275,328.32,465.12,C,-1.82,53.51,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-04,7.8986,0,315.1,14.275,328.32,465.12,C,-2.21,55.33,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-03,8.2138,0,278.5,14.275,328.32,465.12,C,-1.95,57.54,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-02,8.4923,0,207.7,14.275,328.32,465.12,C,-1.45,59.49,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper H-Gas,21W000000000066U,21W000000000066U/DE/21X000000001127H,2022-01-01,8.6999,0,203.1,14.275,328.32,465.12,C,-1.42,60.95,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-05-20,1.499,10.13,0,4.0283,84,288,C,0.25,37.21,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-05-19,1.4889,10.86,0,4.0283,84,288,C,0.27,36.96,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-05-18,1.478,9.55,0,4.0283,84,288,C,0.24,36.69,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-05-17,1.4685,8.43,0,4.0283,84,288,C,0.21,36.45,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-05-16,1.4601,6.48,0,4.0283,84,288,C,0.16,36.25,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-05-15,1.4536,9.55,0,4.0283,84,288,C,0.24,36.08,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-05-14,1.444,10.68,0,4.0283,84,288,C,0.27,35.85,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-05-13,1.4333,3.29,0,4.0283,84,288,C,0.08,35.58,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-05-12,1.4301,3.23,0,4.0283,84,288,C,0.08,35.5,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-05-11,1.4268,3.29,0,4.0283,84,288,C,0.08,35.42,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-05-10,1.4235,3.21,0,4.0283,84,288,C,0.08,35.34,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-05-09,1.4203,1.87,0,4.0283,84,288,C,0.05,35.26,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-05-08,1.4185,1.92,0,4.0283,84,288,C,0.05,35.21,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-05-07,1.4165,3.29,0,4.0283,84,288,C,0.08,35.17,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-05-06,1.4132,2.66,0,4.0283,84,288,C,0.07,35.08,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-05-05,1.4106,1.92,0,4.0283,84,288,C,0.05,35.02,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-05-04,1.4087,1.92,0,4.0283,84,288,C,0.05,34.97,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-05-03,1.4067,3.29,0,4.0283,84,288,C,0.08,34.92,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-05-02,1.4035,3.29,0,4.0283,84,288,C,0.08,34.84,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-05-01,1.4002,3.29,0,4.0283,84,288,C,0.08,34.76,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-30,1.3969,3.02,0,4.0283,84,288,C,0.07,34.68,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-29,1.7161,1.35,0,4.2867,84,288,C,0.03,40.03,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-28,1.7147,1.37,0,4.2867,84,288,C,0.03,40,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-27,1.7134,1.31,0,4.2867,84,288,C,0.03,39.97,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-26,1.7121,0.97,0,4.2867,84,288,C,0.02,39.94,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-25,1.7111,0.32,0,4.2867,84,288,C,0.01,39.92,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-24,1.7108,1.92,0,4.2867,84,288,C,0.04,39.91,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-23,1.7088,1.76,0,4.2867,84,288,C,0.04,39.86,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-22,1.7071,0.48,1,4.2867,84,288,C,-0.01,39.82,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-21,1.7076,0,0.4,4.2867,84,288,C,-0.01,39.83,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-20,1.7079,0,2.3,4.2867,84,288,C,-0.05,39.84,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-19,1.7103,0,3.1,4.2867,84,288,C,-0.07,39.9,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-18,1.7134,1.84,0.1,4.2867,84,288,C,0.04,39.97,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-17,1.7117,1.68,0.2,4.2867,84,288,C,0.03,39.93,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-16,1.7102,3.02,0,4.2867,84,288,C,0.07,39.9,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-15,1.7072,1.52,0.4,4.2867,84,288,C,0.03,39.83,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-14,1.7061,3.37,0,4.2867,84,288,C,0.08,39.8,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-13,1.7027,3.39,0,4.2867,84,288,C,0.08,39.72,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-12,1.6993,1.53,0,4.2867,84,288,C,0.04,39.64,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-11,1.6978,0,0.3,4.2867,84,288,C,-0.01,39.61,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-10,1.6982,0,0.2,4.2867,84,288,C,-0,39.61,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-09,1.6983,0.77,0.1,4.2867,84,288,C,0.02,39.62,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-08,1.6987,3.6,0,4.2867,84,288,E,0.08,39.63,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-07,1.6951,3.6,0,4.2867,84,288,C,0.08,39.54,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-06,1.6915,0,3.9,4.2867,84,288,C,-0.09,39.46,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-05,1.6954,1.55,0.4,4.2867,84,288,C,0.03,39.55,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-04,1.6956,0,1.6,4.2867,84,288,E,-0.04,39.55,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-03,1.6972,0,1.6,4.2867,84,288,C,-0.04,39.59,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-02,1.6987,1.68,0.3,4.2867,84,288,C,0.03,39.63,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-04-01,1.6974,0.8,2.8,4.2867,84,288,C,-0.05,39.6,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-31,1.6993,4.51,0,4.2867,84,288,C,0.11,39.64,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-30,1.6948,0,5.9,4.2867,84,288,C,-0.14,39.54,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-29,1.7008,11.75,0,4.2867,84,288,C,0.27,39.68,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-28,1.689,0,6.3,4.2867,84,288,C,-0.15,39.4,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-27,1.6953,0,2.8,4.2867,84,288,C,-0.06,39.55,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-26,1.698,0.91,3.4,4.2867,80.5,276,C,-0.06,39.61,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-25,1.7006,0,9.5,4.2867,84,288,C,-0.22,39.67,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-24,1.7101,0,14.2,4.2867,84,288,C,-0.33,39.89,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-23,1.7243,0.28,4,4.2867,84,288,C,-0.09,40.22,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-22,1.728,3.87,5.5,4.2867,84,288,C,-0.04,40.31,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-21,1.7296,0,34.2,4.2867,84,288,C,-0.8,40.35,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-20,1.7638,0.38,34.6,4.2867,84,288,C,-0.8,41.15,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-19,1.798,0,35,4.2867,84,288,C,-0.82,41.94,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-18,1.8331,0,66.1,4.2867,84,288,C,-1.54,42.76,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-17,1.8992,0.23,6.6,4.2867,84,288,C,-0.15,44.3,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-16,1.9055,0.22,6.8,4.2867,84,288,C,-0.15,44.45,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-15,1.9121,0,11.9,4.2867,84,288,C,-0.28,44.61,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-14,1.9239,0,7.4,4.2867,84,288,C,-0.17,44.88,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-13,1.9313,0,6.9,4.2867,84,288,C,-0.16,45.05,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-12,1.9382,0,6.2,4.2867,84,288,C,-0.15,45.21,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-11,1.9444,0,16.4,4.2867,84,288,C,-0.38,45.36,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-10,1.9608,0,7.3,4.2867,84,288,C,-0.17,45.74,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-09,1.9682,0,14.7,4.2867,84,288,C,-0.34,45.91,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-08,1.9829,0,15.4,4.2867,84,288,C,-0.36,46.26,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-07,1.9983,0,35.3,4.2867,84,288,C,-0.82,46.62,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-06,2.0336,0,6.7,4.2867,84,288,C,-0.16,47.44,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-05,2.0403,0,9.5,4.2867,84,288,C,-0.22,47.6,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-04,2.0498,0,20.5,4.2867,84,288,C,-0.48,47.82,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-03,2.0703,0,32,4.2867,84,288,C,-0.75,48.3,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-02,2.1022,0,12,4.2867,84,288,C,-0.28,49.04,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-03-01,2.1142,0,36.7,4.2867,84,288,C,-0.86,49.32,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-02-28,2.1509,5.74,0.1,4.2867,84,288,C,0.13,50.18,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-02-27,2.1452,11.89,0,4.2867,84,288,C,0.28,50.04,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-02-26,2.1333,0.06,2.7,4.2867,84,288,C,-0.06,49.77,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-02-25,2.1359,0,12.9,4.2867,84,288,C,-0.3,49.83,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
UGS Epe Uniper L-Gas,21W000000000065W,21W000000000065W/DE/21X000000001127H,2022-02-24,2.1488,10.3,3.7,4.2867,84,288,C,0.15,50.13,[],DE,Uniper Energy Storage,Uniper Energy Storage GmbH
